departement;id;nom;population;longitude;latitude
80;auchonvillers;AUCHONVILLERS;129;2.61667;50.0833
80;chirmont;CHIRMONT;120;2.4;49.7
80;laboissiere-en-santerre;LABOISSIERE-EN-SANTERRE;145;2.68333;49.6667
80;occoches;OCCOCHES;129;2.26667;50.1667
80;domart-en-ponthieu;DOMART-EN-PONTHIEU;1171;2.11667;50.0667
80;thiepval;THIEPVAL;124;2.7;50.05
80;bertrancourt;BERTRANCOURT;211;2.55;50.0833
80;gorenflos;GORENFLOS;222;2.03333;50.0833
80;bouchon;BOUCHON;153;2.02972;50.035
80;agenville;AGENVILLE;114;2.1;50.1667
80;acheux-en-vimeu;ACHEUX-EN-VIMEU;528;1.68333;50.0667
80;mouflieres;MOUFLIERES;94;1.75;49.9167
80;etricourt-manancourt;ETRICOURT-MANANCOURT;528;2.98333;50.0333
80;long;LONG;658;1.98333;50.0333
80;fressenneville;FRESSENNEVILLE;2257;1.56667;50.0667
80;herbecourt;HERBECOURT;194;2.85;49.9167
80;arqueves;ARQUEVES;152;2.48333;50.0667
80;thoix;THOIX;131;2.06667;49.7
80;quesne;LE QUESNE;286;1.8;49.8667
80;aizecourt-le-haut;AIZECOURT-LE-HAUT;81;2.98333;49.95
80;etrejust;ETREJUST;45;1.88333;49.9167
80;gapennes;GAPENNES;257;1.95;50.1833
80;morcourt-80;MORCOURT;274;2.65;49.8833
80;rethonvillers;RETHONVILLERS;343;2.86667;49.7333
80;fescamps;FESCAMPS;145;2.68333;49.6333
80;neslette;NESLETTE;90;1.66667;49.9167
80;devise;DEVISE;53;3;49.8667
80;gentelles;GENTELLES;525;2.45;49.85
80;ribeaucourt-80;RIBEAUCOURT;235;2.1;50.1167
80;punchy;PUNCHY;78;2.81667;49.7833
80;piennes-onvillers;PIENNES-ONVILLERS;352;2.64167;49.6298
80;ailly-sur-noye;AILLY-SUR-NOYE;2805;2.36667;49.75
80;grivesnes;GRIVESNES;365;2.48333;49.6833
80;hautvillers-ouville;HAUTVILLERS-OUVILLE;518;1.81667;50.1667
80;fins-80;FINS;280;3.05;50.0333
80;rubescourt;RUBESCOURT;141;2.56667;49.6
80;machiel;MACHIEL;160;1.83333;50.2667
80;behen;BEHEN;456;1.75;50.05
80;ponches-estruval;PONCHES-ESTRUVAL;111;1.9;50.3167
80;remiencourt;REMIENCOURT;186;2.38333;49.7833
80;mametz-80;MAMETZ;165;2.75;50
80;saint-acheul;SAINT-ACHEUL;28;2.16667;50.1833
80;surcamps;SURCAMPS;72;2.06667;50.0667
80;belleuse;BELLEUSE;347;2.11667;49.7
80;longueau;LONGUEAU;5686;2.35;49.8667
80;t¬úoeufles;TOEUFLES;275;1.71667;50.0667
80;avelesges;AVELESGES;48;1.91667;49.9167
80;martainneville;MARTAINNEVILLE;396;1.7;50
80;dommartin-80;DOMMARTIN;352;2.4;49.7833
80;forest-montiers;FOREST-MONTIERS;430;1.75;50.25
80;ablaincourt-pressoir;ABLAINCOURT-PRESSOIR;265;2.82195;49.8398
80;brucamps;BRUCAMPS;142;2.05;50.0667
80;douilly;DOUILLY;263;3.05;49.7667
80;corbie;CORBIE;6388;2.5;49.9167
80;quesnel;LE QUESNEL;737;2.61667;49.7667
80;translay;LE TRANSLAY;223;1.68333;49.9667
80;caulieres;CAULIERES;216;1.9;49.7833
80;coullemelle;COULLEMELLE;322;2.43333;49.6667
80;becquigny-80;BECQUIGNY;104;2.61667;49.7
80;maison-ponthieu;MAISON-PONTHIEU;280;2.05;50.2
80;neuvillette-80;NEUVILLETTE;204;2.31667;50.2
80;belloy-saint-leonard;BELLOY-SAINT-LEONARD;86;1.9;49.9083
80;yaucourt-bussus;YAUCOURT-BUSSUS;207;1.96667;50.1
80;braches;BRACHES;223;2.51667;49.7333
80;pende;PENDE;1152;1.58333;50.1667
80;cambron;CAMBRON;720;1.76667;50.1167
80;titre;LE TITRE;384;1.8;50.1833
80;meigneux-80;MEIGNEUX;162;1.88333;49.7667
80;barleux;BARLEUX;264;2.88333;49.8833
80;woirel;WOIREL;41;1.81667;49.9667
80;sailly-flibeaucourt;SAILLY-FLIBEAUCOURT;1014;1.76667;50.1833
80;assainvillers;ASSAINVILLERS;144;2.6;49.6167
80;ligescourt;LIGESCOURT;230;1.88333;50.2833
80;oissy;OISSY;240;2.05;49.9
80;guerbigny;GUERBIGNY;263;2.66667;49.7
80;lafresguimont-saint-martin;LAFRESGUIMONT-SAINT-MARTIN;512;1.80889;49.8153
80;mesnil-bruntel;MESNIL-BRUNTEL;302;2.96667;49.8833
80;buigny-saint-maclou;BUIGNY-SAINT-MACLOU;517;1.81667;50.15
80;contalmaison;CONTALMAISON;123;2.73333;50.0167
80;rumigny-80;RUMIGNY;581;2.28333;49.8
80;bouvincourt-en-vermandois;BOUVINCOURT-EN-VERMANDOIS;154;3.05;49.8833
80;chipilly;CHIPILLY;187;2.65;49.9167
80;millencourt;MILLENCOURT;236;2.58333;50
80;montauban-de-picardie;MONTAUBAN-DE-PICARDIE;219;2.78333;50
80;hiermont;HIERMONT;136;2.08333;50.2
80;saint-germain-sur-bresle;SAINT-GERMAIN-SUR-BRESLE;196;1.73333;49.8333
80;mericourt-sur-somme;MERICOURT-SUR-SOMME;191;2.66667;49.9
80;oresmaux;ORESMAUX;838;2.26667;49.7667
80;fresneville;FRESNEVILLE;110;1.83333;49.8833
80;liomer;LIOMER;415;1.81667;49.85
80;pys;PYS;110;2.75667;50.087
80;cahon;CAHON;216;1.71667;50.1167
80;brouchy;BROUCHY;567;3.1;49.7167
80;acheux-en-amienois;ACHEUX-EN-AMIENOIS;569;2.53333;50.0667
80;fluy;FLUY;307;2.1;49.85
80;grand-laviers;GRAND-LAVIERS;333;1.78333;50.1333
80;fransures;FRANSURES;141;2.23333;49.7
80;fontaine-sous-montdidier;FONTAINE-SOUS-MONTDIDIER;121;2.51667;49.65
80;belloy-en-santerre;BELLOY-EN-SANTERRE;166;2.85;49.8833
80;hattencourt;HATTENCOURT;248;2.78333;49.7667
80;poix-de-picardie;POIX-DE-PICARDIE;2407;1.98417;49.7759
80;bergicourt;BERGICOURT;159;2.01667;49.75
80;parvillers-le-quesnoy;PARVILLERS-LE-QUESNOY;214;2.73861;49.7467
80;vaire-sous-corbie;VAIRE-SOUS-CORBIE;269;2.55;49.9167
80;regniere-ecluse;REGNIERE-ECLUSE;141;1.76667;50.2833
80;bavelincourt;BAVELINCOURT;125;2.45;49.9833
80;pierrepont-sur-avre;PIERREPONT-SUR-AVRE;571;2.55;49.7167
80;epecamps;EPECAMPS;6;2.15;50.1167
80;combles;COMBLES;738;2.86667;50.0167
80;villers-aux-erables;VILLERS-AUX-ERABLES;137;2.53333;49.7833
80;monsures;MONSURES;239;2.16667;49.7
80;molliens-au-bois;MOLLIENS-AU-BOIS;334;2.38333;49.9833
80;neuville-sire-bernard;LA NEUVILLE-SIRE-BERNARD;271;2.515;49.742
80;hardecourt-aux-bois;HARDECOURT-AUX-BOIS;72;2.81667;49.9833
80;domesmont;DOMESMONT;40;2.13333;50.1167
80;arguel-80;ARGUEL;30;1.8;49.8667
80;estreb¬úoeuf;ESTREBOEUF;260;1.61667;50.15
80;cagny-80;CAGNY;1252;2.35;49.8667
80;beaucourt-en-santerre;BEAUCOURT-EN-SANTERRE;175;2.58333;49.7833
80;berteaucourt-les-dames;BERTEAUCOURT-LES-DAMES;1165;2.16667;50.05
80;valines;VALINES;639;1.61667;50.0833
80;beauval;BEAUVAL;2145;2.33333;50.1
80;marlers;MARLERS;146;1.85;49.7667
80;laleu-80;LALEU;98;1.93333;49.9333
80;mesnil-en-arrouaise;MESNIL-EN-ARROUAISE;141;2.95;50.0333
80;echelle-saint-aurin;L'ECHELLE-SAINT-AURIN;54;2.71667;49.7
80;saint-ouen-80;SAINT-OUEN;2028;2.11667;50.0333
80;beaucourt-sur-l-ancre;BEAUCOURT-SUR-L'ANCRE;98;2.66667;50.0833
80;suzanne-80;SUZANNE;188;2.76667;49.95
80;airaines;AIRAINES;2304;1.95;49.9667
80;goyencourt;GOYENCOURT;95;2.76667;49.7167
80;merelessart;MERELESSART;201;1.85;49.9667
80;tours-en-vimeu;TOURS-EN-VIMEU;881;1.68333;50.0333
80;bouillancourt-en-sery;BOUILLANCOURT-EN-SERY;559;1.63333;49.9667
80;doudelainville;DOUDELAINVILLE;321;1.76667;50
80;rambures;RAMBURES;393;1.7;49.95
80;grandcourt-80;GRANDCOURT;188;2.71667;50.0833
80;ugny-l-equipee;UGNY-L'EQUIPEE;41;3.06667;49.8167
80;feuilleres;FEUILLERES;146;2.85;49.95
80;ergnies;ERGNIES;211;2.03333;50.0833
80;beaucourt-sur-l-hallue;BEAUCOURT-SUR-L'HALLUE;254;2.45;49.9833
80;buire-sur-l-ancre;BUIRE-SUR-L'ANCRE;324;2.58333;49.9667
80;dromesnil;DROMESNIL;96;1.86667;49.8833
80;breilly;BREILLY;469;2.18333;49.9333
80;fouilloy-80;FOUILLOY;1866;2.5;49.9
80;beauquesne;BEAUQUESNE;1344;2.4;50.0833
80;remaisnil;REMAISNIL;39;2.25;50.2
80;mesnil-saint-nicaise;MESNIL-SAINT-NICAISE;571;2.91667;49.7667
80;etalon;ETALON;137;2.85;49.7667
80;fouencamps;FOUENCAMPS;232;2.41667;49.8333
80;eppeville;EPPEVILLE;1861;3.05;49.7333
80;velennes-80;VELENNES;151;2.1;49.75
80;beaumont-hamel;BEAUMONT-HAMEL;188;2.65;50.0833
80;saint-quentin-en-tourmont;SAINT-QUENTIN-EN-TOURMONT;306;1.58333;50.2833
80;quesnoy-sur-airaines;QUESNOY-SUR-AIRAINES;437;1.98333;49.95
80;mesnil-domqueur;MESNIL-DOMQUEUR;95;2.08333;50.1333
80;noyelles-sur-mer;NOYELLES-SUR-MER;773;1.71667;50.1833
80;saint-christ-briost;SAINT-CHRIST-BRIOST;463;2.91667;49.8333
80;arg¬úoeuves;ARGOEUVES;530;2.23333;49.9167
80;colincamps;COLINCAMPS;92;2.6;50.1
80;fransart;FRANSART;150;2.76667;49.7667
80;gezaincourt;GEZAINCOURT;404;2.31667;50.15
80;mareuil-caubert;MAREUIL-CAUBERT;895;1.83333;50.0667
80;aveluy;AVELUY;501;2.66667;50.0167
80;fresnes-tilloloy;FRESNES-TILLOLOY;172;1.76667;49.9833
80;terramesnil;TERRAMESNIL;284;2.36667;50.1167
80;quesnoy-le-montant;QUESNOY-LE-MONTANT;584;1.68333;50.1167
80;glisy;GLISY;570;2.4;49.8667
80;saint-leger-les-authie;SAINT-LEGER-LES-AUTHIE;90;2.51667;50.1167
80;senarpont;SENARPONT;676;1.71667;49.8833
80;bayonvillers;BAYONVILLERS;355;2.63333;49.8667
80;nibas;NIBAS;840;1.58333;50.1
80;lavieville;LAVIEVILLE;155;2.58333;49.9833
80;cressy-omencourt;CRESSY-OMENCOURT;113;2.91667;49.7167
80;creuse-80;CREUSE;190;2.16667;49.8333
80;brocourt;BROCOURT;96;1.83333;49.85
80;grouches-luchuel;GROUCHES-LUCHUEL;598;2.38333;50.1833
80;potte;POTTE;119;2.9;49.7667
80;flaucourt;FLAUCOURT;319;2.86667;49.9167
80;sorel;SOREL;173;3.05;50.0234
80;authuille;AUTHUILLE;170;2.66667;50.0333
80;essertaux;ESSERTAUX;239;2.25;49.75
80;gueschart;GUESCHART;328;2;50.2333
80;prouville;PROUVILLE;305;2.11667;50.1333
80;lawarde-mauger-l-hortoy;LAWARDE-MAUGER-L'HORTOY;182;2.28333;49.7
80;moreuil;MOREUIL;4025;2.48333;49.7667
80;vercourt;VERCOURT;114;1.7;50.3
80;neuilly-l-hopital;NEUILLY-L'HOPITAL;323;1.88333;50.1667
80;varennes-80;VARENNES;204;2.53333;50.05
80;amiens;AMIENS;133448;2.3;49.9
80;assevillers;ASSEVILLERS;287;2.83333;49.9
80;frechencourt;FRECHENCOURT;233;2.43333;49.95
80;offoy-80;OFFOY;217;3.00833;49.7583
80;feuquieres-en-vimeu;FEUQUIERES-EN-VIMEU;2509;1.6;50.0667
80;yzengremer;YZENGREMER;556;1.51667;50.0667
80;conde-folie;CONDE-FOLIE;893;2.01667;50.0167
80;conteville-80;CONTEVILLE;195;2.075;50.175
80;neuville-au-bois;NEUVILLE-AU-BOIS;172;1.78917;49.9728
80;vers-sur-selles;VERS-SUR-SELLES;725;2.23139;49.8414
80;soues-80;SOUES;143;2.05;49.95
80;meaulte;MEAULTE;1318;2.66667;49.9833
80;albert;ALBERT;9774;2.65;50
80;warvillers;WARVILLERS;135;2.68333;49.7667
80;bougainville;BOUGAINVILLE;451;2.03333;49.8667
80;falvy;FALVY;128;2.95;49.8
80;p¬úoeuilly;POEUILLY;100;3.1;49.8833
80;revelles;REVELLES;544;2.11667;49.85
80;neuville-les-bray;LA NEUVILLE-LES-BRAY;270;2.71667;49.9333
80;oust-marest;OUST-MAREST;646;1.45889;50.0431
80;cayeux-sur-mer;CAYEUX-SUR-MER;2736;1.48333;50.1833
80;ayencourt;AYENCOURT;173;2.56667;49.6167
80;etinehem;ETINEHEM;347;2.68333;49.9333
80;frohen-sur-authie;FROHEN-SUR-AUTHIE;224;2.2;50.2
80;meneslies;MENESLIES;301;1.5;50.05
80;coulonvillers;COULONVILLERS;240;2;50.1333
80;bethencourt-sur-mer;BETHENCOURT-SUR-MER;1042;1.5;50.0833
80;bermesnil;BERMESNIL;237;1.735;49.8987
80;poulainville;POULAINVILLE;1271;2.31667;49.9333
80;vauchelles-les-authie;VAUCHELLES-LES-AUTHIE;131;2.47472;50.0978
80;fieffes-montrelet;FIEFFES-MONTRELET;330;2.23;50.0862
80;raincheval;RAINCHEVAL;293;2.43333;50.0667
80;villers-faucon;VILLERS-FAUCON;658;3.1;49.9833
80;epaumesnil;EPAUMESNIL;122;1.85;49.9167
80;hesbecourt;HESBECOURT;57;3.13333;49.9333
80;lamaronde;LAMARONDE;73;1.9;49.8
80;nurlu;NURLU;385;3.01667;50
80;aubercourt;AUBERCOURT;73;2.55;49.8333
80;bernatre;BERNATRE;34;2.08333;50.1833
80;pissy;PISSY;288;2.13333;49.8667
80;guyencourt-saulcourt;GUYENCOURT-SAULCOURT;133;3.08333;50
80;equancourt;EQUANCOURT;325;3.01667;50.0333
80;hem-monacu;HEM-MONACU;123;2.83333;49.9667
80;epenancourt;EPENANCOURT;116;2.91667;49.8
80;ronssoy;RONSSOY;561;3.16667;49.9833
80;frucourt;FRUCOURT;138;1.81667;50
80;vignacourt;VIGNACOURT;2372;2.2;50.0167
80;bussy-les-poix;BUSSY-LES-POIX;94;2.01667;49.8167
80;ginchy;GINCHY;66;2.83333;50.0333
80;vadencourt-80;VADENCOURT;99;2.48333;50
80;vaux-marquenneville;VAUX-MARQUENNEVILLE;77;1.78333;49.9833
80;maricourt;MARICOURT;166;2.78333;49.9667
80;blangy-sous-poix;BLANGY-SOUS-POIX;193;2;49.7667
80;morchain;MORCHAIN;314;2.9;49.7833
80;epehy;EPEHY;1200;3.13333;50
80;saint-mard-80;SAINT-MARD;194;2.75833;49.6917
80;hamelet;HAMELET;473;2.53333;49.9
80;pernois;PERNOIS;716;2.18333;50.05
80;pozieres;POZIERES;250;2.71667;50.0333
80;mesge;LE MESGE;187;2.05;49.9333
80;frettecuisse;FRETTECUISSE;72;1.81667;49.9167
80;montagne-fayel;MONTAGNE-FAYEL;169;1.98333;49.9
80;allonville;ALLONVILLE;760;2.35;49.9333
80;bouttencourt;BOUTTENCOURT;1017;1.63333;49.9333
80;vraignes-en-vermandois;VRAIGNES-EN-VERMANDOIS;165;3.06528;49.8873
80;vitz-sur-authie;VITZ-SUR-AUTHIE;114;2.06667;50.25
80;domqueur;DOMQUEUR;290;2.05;50.1167
80;flers-sur-noye;FLERS-SUR-NOYE;403;2.25;49.7333
80;lamotte-warfusee;LAMOTTE-WARFUSEE;626;2.59556;49.8714
80;fourdrinoy;FOURDRINOY;347;2.1;49.9
80;hangard;HANGARD;118;2.51667;49.8167
80;hebecourt-80;HEBECOURT;506;2.25;49.8
80;neuilly-le-dien;NEUILLY-LE-DIEN;101;2.05;50.2167
80;sains-en-amienois;SAINS-EN-AMIENOIS;1170;2.31667;49.8167
80;molliens-dreuil;MOLLIENS-DREUIL;844;2.01917;49.8837
80;chilly-80;CHILLY;202;2.76667;49.7833
80;fignieres;FIGNIERES;142;2.58333;49.6833
80;ochancourt;OCHANCOURT;278;1.61667;50.1
80;dargnies;DARGNIES;1300;1.53333;50.05
80;canaples;CANAPLES;618;2.21667;50.05
80;ponthoile;PONTHOILE;614;1.71667;50.2167
80;humbercourt;HUMBERCOURT;255;2.46667;50.2
80;lignieres-chatelain;LIGNIERES-CHATELAIN;339;1.86667;49.7667
80;quiry-le-sec;QUIRY-LE-SEC;308;2.38333;49.6667
80;dreuil-les-amiens;DREUIL-LES-AMIENS;1273;2.23333;49.9167
80;tilloy-floriville;TILLOY-FLORIVILLE;387;1.61667;49.9833
80;faloise;LA FALOISE;231;2.35;49.7
80;sainte-segree;SAINTE-SEGREE;59;1.91667;49.75
80;chavatte;LA CHAVATTE;62;2.76667;49.75
80;chapelle-80;LACHAPELLE;68;1.95722;49.7653
80;contay;CONTAY;368;2.48333;50
80;hangest-en-santerre;HANGEST-EN-SANTERRE;1025;2.6;49.75
80;cappy;CAPPY;540;2.75;49.9167
80;crotoy;LE CROTOY;2219;1.61667;50.2167
80;maucourt-80;MAUCOURT;158;2.75445;49.7939
80;dompierre-sur-authie;DOMPIERRE-SUR-AUTHIE;417;1.91667;50.3
80;citerne;CITERNE;275;1.83333;49.9833
80;mers-les-bains;MERS-LES-BAINS;2960;1.38333;50.0667
80;saisseval;SAISSEVAL;227;2.1;49.8833
80;biarre;BIARRE;64;2.86667;49.7167
80;pont-remy;PONT-REMY;1421;1.91667;50.05
80;erondelle;ERONDELLE;507;1.88333;50.05
80;vicogne;LA VICOGNE;253;2.31667;50.05
80;liancourt-fosse;LIANCOURT-FOSSE;271;2.81667;49.75
80;vismes;VISMES;427;1.66667;50.0167
80;estrees-mons;ESTREES-MONS;569;3.00667;49.8781
80;aubvillers;AUBVILLERS;131;2.48333;49.7167
80;curchy;CURCHY;323;2.86667;49.7667
80;bertangles;BERTANGLES;585;2.28333;49.9667
80;templeux-la-fosse;TEMPLEUX-LA-FOSSE;143;3.01667;49.9667
80;villecourt;VILLECOURT;62;2.96667;49.7667
80;seux;SEUX;162;2.1;49.8667
80;sorel-en-vimeu;SOREL-EN-VIMEU;236;1.91667;50.0167
80;ennemain;ENNEMAIN;219;2.95;49.8333
81;saint-avit-81;SAINT-AVIT;255;2.1;43.5167
81;moulayres;MOULAYRES;175;2.01667;43.7167
81;virac;VIRAC;224;2.05;44.05
81;rouairoux;ROUAIROUX;369;2.56667;43.4833
81;lacapelle-segalar;LACAPELLE-SEGALAR;96;2;44.1167
81;appelle;APPELLE;66;1.96667;43.5833
81;villefranche-d-albigeois;VILLEFRANCHE-D'ALBIGEOIS;1138;2.35;43.9
81;montgaillard-81;MONTGAILLARD;356;1.59556;43.9095
81;garrevaques;GARREVAQUES;374;1.96667;43.4833
81;albi;ALBI;48916;2.15;43.9333
81;saint-jean-de-marcel;SAINT-JEAN-DE-MARCEL;367;2.25;44.0667
81;trebas;TREBAS;412;2.48333;43.95
81;larroque-81;LARROQUE;171;1.69;44.0034
81;saint-gauzens;SAINT-GAUZENS;790;1.91667;43.7333
81;castelnau-de-levis;CASTELNAU-DE-LEVIS;1522;2.08333;43.9333
81;ferrieres-81;FERRIERES;144;2.44917;43.6628
81;ta?Øx;TAIX;356;2.11667;44
81;naves-81;NAVES;699;2.225;43.5667
81;veilhes;VEILHES;108;1.83333;43.6167
81;masnau-massuguies;LE MASNAU-MASSUGUIES;299;2.55;43.7833
81;cahuzac-sur-vere;CAHUZAC-SUR-VERE;1054;1.91667;43.9833
81;teyssode;TEYSSODE;373;1.93333;43.65
81;terssac;TERSSAC;1023;2.08333;43.9333
81;nages;NAGES;338;2.77966;43.6755
81;albine;ALBINE;554;2.53333;43.45
81;lasfaillades;LASFAILLADES;75;2.49389;43.5748
81;castelnau-de-montmiral;CASTELNAU-DE-MONTMIRAL;957;1.81667;43.9667
81;gaillac;GAILLAC;13293;1.91667;43.9
81;montdragon;MONTDRAGON;608;2.11667;43.7833
81;durfort-81;DURFORT;275;2.06778;43.4384
81;lamontelarie;LAMONTELARIE;64;2.6025;43.6237
81;jonquieres-81;JONQUIERES;471;2.11667;43.65
81;milhars;MILHARS;253;1.88333;44.1167
81;ledas-et-penthies;LEDAS-ET-PENTHIES;161;2.38333;44.0833
81;grazac-81;GRAZAC;504;1.6562;43.8432
81;montauriol-81;MONTAURIOL;57;2.32195;44.0828
81;busque;BUSQUE;728;1.96667;43.7833
81;roumegoux-81;ROUMEGOUX;240;2.26667;43.8
81;saint-juery-81;SAINT-JUERY;6797;2.7;43.9167
81;almayrac;ALMAYRAC;293;2.16667;44.1
81;roussayrolles;ROUSSAYROLLES;71;1.83333;44.1
81;frausseilles;FRAUSSEILLES;97;1.95;44.0333
81;montvalen;MONTVALEN;204;1.6;43.8667
81;lisle-sur-tarn;LISLE-SUR-TARN;4277;1.8;43.85
81;saint-lieux-lafenasse;SAINT-LIEUX-LAFENASSE;449;2.22917;43.7681
81;magrin;MAGRIN;133;1.91667;43.6333
81;lempaut;LEMPAUT;729;2.06667;43.5333
81;margnes;LE MARGNES;44;2.60111;43.6412
81;arthes;ARTHES;2463;2.2;43.95
81;garric;LE GARRIC;1163;2.16667;44
81;beauvais-sur-tescou;BEAUVAIS-SUR-TESCOU;305;1.58333;43.9
81;semalens;SEMALENS;1979;2.11667;43.5833
81;marssac-sur-tarn;MARSSAC-SUR-TARN;2930;2.03333;43.9167
81;sauziere-saint-jean;LA SAUZIERE-SAINT-JEAN;238;1.65;43.95
81;donnazac;DONNAZAC;84;1.95;44.0167
81;mazamet;MAZAMET;9995;2.4;43.5
81;labessiere-candeil;LABESSIERE-CANDEIL;732;2.01667;43.8
81;montans;MONTANS;1353;1.9;43.8667
81;lacapelle-pinet;LACAPELLE-PINET;69;2.33333;44.0667
81;algans;ALGANS;212;1.88333;43.6
81;venes;VENES;732;2.2;43.7333
81;caucalieres;CAUCALIERES;318;2.31667;43.5167
81;montgey;MONTGEY;287;1.93333;43.5167
81;prades-81;PRADES;149;1.98333;43.6
81;sainte-cecile-du-cayrou;SAINTE-CECILE-DU-CAYROU;122;1.8;44
81;lacaze;LACAZE;308;2.51667;43.7333
81;saint-andre-81;SAINT-ANDRE;100;2.46;43.9331
81;saint-amans-valtoret;SAINT-AMANS-VALTORET;940;2.48333;43.4833
81;vieux-81;VIEUX;175;1.88333;44
81;esperausses;ESPERAUSSES;157;2.53333;43.7
81;campagnac-81;CAMPAGNAC;115;1.845;44.0306
81;saint-amancet;SAINT-AMANCET;174;2.1;43.4667
81;fraissines;FRAISSINES;93;2.51;43.9709
81;noailhac-81;NOAILHAC;827;2.35;43.575
81;rayssac;RAYSSAC;248;2.41667;43.8167
81;frejairolles;FREJAIROLLES;1319;2.23333;43.8833
81;lugan-81;LUGAN;423;1.71667;43.7333
81;tauriac-81;TAURIAC;255;1.59167;43.8833
81;cabanes-81;CABANES;223;1.95;43.7333
81;mont-roc;MONT-ROC;177;2.36667;43.8
81;lagardiolle;LAGARDIOLLE;225;2.08333;43.5
81;saint-antonin-de-lacalm;SAINT-ANTONIN-DE-LACALM;258;2.3;43.7833
81;labastide-gabausse;LABASTIDE-GABAUSSE;449;2.1;44.0333
81;mailhoc;MAILHOC;255;2.06667;44
81;soreze;SOREZE;2610;2.06667;43.45
81;cordes-sur-ciel;CORDES-SUR-CIEL;1011;1.95361;44.0644
81;lautrec;LAUTREC;1756;2.15;43.7167
81;frejeville;FREJEVILLE;661;2.13333;43.6167
81;treban-81;TREBAN;43;2.35;44.1
81;garrigues-81;GARRIGUES;287;1.71667;43.7
81;valence-d-albigeois;VALENCE-D'ALBIGEOIS;1295;2.4;44.0167
81;brousse-81;BROUSSE;369;2.08333;43.7167
81;rouffiac-81;ROUFFIAC;569;2.06667;43.8833
81;mezens;MEZENS;398;1.66667;43.7833
81;marnaves;MARNAVES;78;1.9;44.1
81;saint-lieux-les-lavaur;SAINT-LIEUX-LES-LAVAUR;878;1.76667;43.7667
81;montredon-labessonnie;MONTREDON-LABESSONNIE;2078;2.35;43.7333
81;milhavet;MILHAVET;86;2.03333;44.0333
81;bout-du-pont-de-larn;BOUT-DU-PONT-DE-LARN;1078;2.41667;43.5
81;marzens;MARZENS;303;1.83333;43.6667
81;saint-marcel-campes;SAINT-MARCEL-CAMPES;241;1.98945;44.08
81;lamillarie;LAMILLARIE;435;2.15;43.85
81;brens-81;BRENS;2178;1.91667;43.9
81;lacougotte-cadoul;LACOUGOTTE-CADOUL;163;1.8275;43.6409
81;ambialet;AMBIALET;447;2.38333;43.9333
81;castelnau-de-brassac;CASTELNAU-DE-BRASSAC;763;2.51667;43.65
81;montcabrier-81;MONTCABRIER;231;1.73;43.627
81;dourgne;DOURGNE;1287;2.15;43.4833
81;realmont;REALMONT;3294;2.2;43.7833
81;trevien;TREVIEN;193;2.11667;44.1
81;saint-jean-de-rives;SAINT-JEAN-DE-RIVES;408;1.78333;43.7333
81;cadix;CADIX;233;2.48333;43.9833
81;aguts;AGUTS;239;1.91667;43.5333
81;denat;DENAT;706;2.2;43.85
81;cambon-les-lavaur;CAMBON-LES-LAVAUR;262;1.85306;43.587
81;puycalvel;PUYCALVEL;208;2.1;43.6833
81;sieurac;SIEURAC;210;2.1;43.8
81;brassac-81;BRASSAC;1396;2.49861;43.6298
81;serenac;SERENAC;483;2.33333;43.9667
81;saint-agnan-81;SAINT-AGNAN;226;1.73445;43.6962
81;montels-81;MONTELS;103;1.9;43.9667
81;puygouzon;PUYGOUZON;2916;2.16972;43.8925
81;payrin-augmontel;PAYRIN-AUGMONTEL;2188;2.36667;43.5167
81;blan;BLAN;1070;2;43.5333
81;rabastens;RABASTENS;5051;1.75;43.8333
81;cuq-toulza;CUQ-TOULZA;677;1.88333;43.55
81;fauch;FAUCH;490;2.25;43.8333
81;mouzens-81;MOUZENS;126;1.9;43.5333
81;montrosier;MONTROSIER;30;1.83667;44.1384
81;labastide-rouairoux;LABASTIDE-ROUAIROUX;1539;2.65;43.4667
81;murat-sur-vebre;MURAT-SUR-VEBRE;839;2.85833;43.6833
81;tecou;TECOU;882;1.95;43.85
81;ambres;AMBRES;945;1.81667;43.7333
81;lacabarede;LACABAREDE;290;2.58333;43.45
81;saint-jean-de-vals;SAINT-JEAN-DE-VALS;73;2.26667;43.6833
81;mouzieys-teulet;MOUZIEYS-TEULET;417;2.28333;43.8667
81;viviers-les-montagnes;VIVIERS-LES-MONTAGNES;1783;2.18333;43.55
81;viterbe;VITERBE;352;1.95;43.6833
81;belleserre;BELLESERRE;167;2.05;43.4833
81;saint-martin-laguepie;SAINT-MARTIN-LAGUEPIE;451;1.96667;44.15
81;rosieres-81;ROSIERES;764;2.18333;44.05
81;sauveterre-81;SAUVETERRE;179;2.55278;43.4745
81;labastide-saint-georges;LABASTIDE-SAINT-GEORGES;1752;1.81667;43.7
81;senaux;SENAUX;39;2.61667;43.7667
81;aiguefonde;AIGUEFONDE;2731;2.33333;43.4833
81;livers-cazelles;LIVERS-CAZELLES;235;1.99833;44.0523
81;lasgraisses;LASGRAISSES;374;2.03333;43.8167
81;guitalens-l-albarede;GUITALENS-L'ALBAREDE;816;2.05;43.65
81;bellegarde-81;BELLEGARDE;420;2.27306;43.9064
81;montirat-81;MONTIRAT;262;2.11667;44.15
81;salles-81;SALLES;195;2.05;44.0667
81;moulin-mage;MOULIN-MAGE;319;2.80464;43.7113
81;tonnac;TONNAC;124;1.88333;44.0667
81;briatexte;BRIATEXTE;1936;1.91667;43.75
